artist_name,track_name,popularity,track_id,track_uri,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,genre
Snow Patrol,Chasing Cars,79,11bD1JtSjlIgKgZG2134DZ,spotify:track:11bD1JtSjlIgKgZG2134DZ,0.563,0.592,-4.571,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933,rock
Imagine Dragons,Radioactive,73,4G8gkOterJn0Ywt6uhqbhp,spotify:track:4G8gkOterJn0Ywt6uhqbhp,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,rock
MGMT,Electric Feel,78,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,0.763,0.807,-3.714,0.035,0.0714,0.28,0.348,0.559,103.038,229640,rock
Guns N' Roses,Sweet Child O' Mine,74,7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,0.446,0.952,-5.321,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,rock
Eagles,Take It Easy - 2013 Remaster,77,4yugZvBYaoREkJKtbG08Qr,spotify:track:4yugZvBYaoREkJKtbG08Qr,0.575,0.67,-10.39,0.0318,0.343,4.95e-06,0.129,0.74,139.191,211578,rock
The Fray,How to Save a Life,81,5fVZC9GiM4e8vu99W0Xf6J,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,262533,rock
AJR,Bang!,73,53BHUFdQphHiZUUG3nx9zn,spotify:track:53BHUFdQphHiZUUG3nx9zn,0.74,0.516,-6.233,0.0507,0.0183,0.0,0.0558,0.698,139.918,170858,rock
Imagine Dragons,Whatever It Takes,81,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,0.672,0.655,-5.021,0.0311,0.0362,0.0,0.117,0.556,134.945,201240,rock
Tom Petty and the Heartbreakers,American Girl,74,7MRyJPksH3G2cXHN8UKYzP,spotify:track:7MRyJPksH3G2cXHN8UKYzP,0.55,0.824,-5.988,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,rock
Cage The Elephant,Cigarette Daydreams,73,2tznHmp70DxMyr2XhWLOW0,spotify:track:2tznHmp70DxMyr2XhWLOW0,0.635,0.675,-3.445,0.0263,0.0801,0.0,0.0831,0.273,113.946,208760,rock
Creedence Clearwater Revival,Have You Ever Seen The Rain,73,5DnT9a5IM3eMjKgXTWVJvi,spotify:track:5DnT9a5IM3eMjKgXTWVJvi,0.743,0.47,-13.154,0.029,0.0936,3.15e-05,0.186,0.89,116.122,160333,rock
Fleetwood Mac,Go Your Own Way - 2004 Remaster,74,4xh7W7tlNMIczFhupCPniY,spotify:track:4xh7W7tlNMIczFhupCPniY,0.586,0.941,-5.139,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613,rock
Red Hot Chili Peppers,Under the Bridge,81,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,rock
Billy Joel,Uptown Girl,78,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,0.701,0.943,-2.986,0.0456,0.0747,0.0,0.601,0.791,128.992,197707,rock
Blue Öyster Cult,(Don't Fear) The Reaper,76,5QTxFnGygVM4jFQiBovmRo,spotify:track:5QTxFnGygVM4jFQiBovmRo,0.333,0.927,-8.55,0.0733,0.0029,0.000211,0.297,0.382,141.47,308120,rock
Queen,Under Pressure - Remastered,72,11IzgLRXV7Cgek3tEgGgjw,spotify:track:11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,-7.813,0.0478,0.422,0.0,0.104,0.466,113.809,248440,rock
Ozzy Osbourne,Crazy Train,78,2b9lp5A6CqSzwOrBfAFhof,spotify:track:2b9lp5A6CqSzwOrBfAFhof,0.453,0.906,-4.001,0.115,0.361,0.000569,0.26,0.473,137.575,296200,rock
Bon Jovi,Livin' On A Prayer,83,37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,0.532,0.887,-3.757,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,rock
alt-J,Breezeblocks,73,3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW,0.616,0.656,-7.298,0.0344,0.096,0.000879,0.205,0.286,150.071,227080,rock
Dayglow,Can I Call You Tonight?,80,64lsIF5pw0sJY0gV5kz0RN,spotify:track:64lsIF5pw0sJY0gV5kz0RN,0.641,0.842,-7.27,0.0292,0.132,0.91,0.419,0.5,129.98,278769,rock
Panic! At The Disco,I Write Sins Not Tragedies,75,4bPQs0PHn4xbipzdPfn6du,spotify:track:4bPQs0PHn4xbipzdPfn6du,0.567,0.795,-4.985,0.134,0.0938,0.0,0.114,0.635,170.06,187613,rock
Nirvana,Smells Like Teen Spirit,75,5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,rock
X Ambassadors,Unsteady,78,7lGKEWMXVWWTt3X71Bv44I,spotify:track:7lGKEWMXVWWTt3X71Bv44I,0.389,0.665,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,rock
Cage The Elephant,Ain't No Rest for the Wicked,74,3Pzh926pXggbMe2ZpXyMV7,spotify:track:3Pzh926pXggbMe2ZpXyMV7,0.634,0.849,-7.075,0.105,0.0438,0.0,0.363,0.919,156.004,175493,rock
Thomas Rhett,Die A Happy Man,76,5kNe7PE09d6Kvw5pAsx23n,spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,-9.245,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,rock
AJR,Burn The House Down,72,0TkJIyL69RAUIbNwGub6uR,spotify:track:0TkJIyL69RAUIbNwGub6uR,0.454,0.66,-4.357,0.168,0.0364,0.0,0.181,0.568,184.353,212374,rock
The Doobie Brothers,Listen to the Music,76,7Ar4G7Ci11gpt6sfH9Cgz5,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,-13.18,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,227267,rock
Twenty One Pilots,Chlorine,79,23OXdR7YuUBVWh5hSnYJau,spotify:track:23OXdR7YuUBVWh5hSnYJau,0.609,0.674,-7.388,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,rock
The 1975,Somebody Else,75,5hc71nKsUgtwQ3z52KEKQk,spotify:track:5hc71nKsUgtwQ3z52KEKQk,0.61,0.788,-5.724,0.0585,0.195,0.0142,0.153,0.472,101.045,347520,rock
